slug,url
michella-botto-andrade_1,https://signal.nfx.com/investors/michella-botto-andrade_1
michelle-aguinis,https://signal.nfx.com/investors/michelle-aguinis
michelle-anggadjaja,https://signal.nfx.com/investors/michelle-anggadjaja
michelle-ashworth,https://signal.nfx.com/investors/michelle-ashworth
michelle-haven,https://signal.nfx.com/investors/michelle-haven
michelle-insoll,https://signal.nfx.com/investors/michelle-insoll
michelle-jang,https://signal.nfx.com/investors/michelle-jang
michelle-jody-smith,https://signal.nfx.com/investors/michelle-jody-smith
michelle-kwon,https://signal.nfx.com/investors/michelle-kwon
michelle-scarborough,https://signal.nfx.com/investors/michelle-scarborough
michelle-sung,https://signal.nfx.com/investors/michelle-sung
michelle-taycher-nishry,https://signal.nfx.com/investors/michelle-taycher-nishry
mickias-hailu,https://signal.nfx.com/investors/mickias-hailu
miguel-granier,https://signal.nfx.com/investors/miguel-granier
miguel-sanchez,https://signal.nfx.com/investors/miguel-sanchez
mikael-orum,https://signal.nfx.com/investors/mikael-orum
mikael-pawlo,https://signal.nfx.com/investors/mikael-pawlo
mikael-wintzell,https://signal.nfx.com/investors/mikael-wintzell
mike-asem,https://signal.nfx.com/investors/mike-asem
mike-baur,https://signal.nfx.com/investors/mike-baur
mike-boroughs,https://signal.nfx.com/investors/mike-boroughs
mike-chirillo,https://signal.nfx.com/investors/mike-chirillo
mike-choi,https://signal.nfx.com/investors/mike-choi
mike-dobbins,https://signal.nfx.com/investors/mike-dobbins
mike-dudas,https://signal.nfx.com/investors/mike-dudas
mike-fridgen,https://signal.nfx.com/investors/mike-fridgen
mike-hill,https://signal.nfx.com/investors/mike-hill
mike-kostoff,https://signal.nfx.com/investors/mike-kostoff
mike-lebus,https://signal.nfx.com/investors/mike-lebus
mike-mansell_1,https://signal.nfx.com/investors/mike-mansell_1
mike-matteo,https://signal.nfx.com/investors/mike-matteo
mike-murphy_1,https://signal.nfx.com/investors/mike-murphy_1
mike-packer,https://signal.nfx.com/investors/mike-packer
mike-rice,https://signal.nfx.com/investors/mike-rice
mike-rowan,https://signal.nfx.com/investors/mike-rowan
mike-sigal,https://signal.nfx.com/investors/mike-sigal
mike-ullmann,https://signal.nfx.com/investors/mike-ullmann
mike-volpi,https://signal.nfx.com/investors/mike-volpi
mike-xia,https://signal.nfx.com/investors/mike-xia
mike-yarom,https://signal.nfx.com/investors/mike-yarom
mikhail-karmali,https://signal.nfx.com/investors/mikhail-karmali
mikhail-lobanov,https://signal.nfx.com/investors/mikhail-lobanov
mikiko-clanton,https://signal.nfx.com/investors/mikiko-clanton
mikkey-clarke,https://signal.nfx.com/investors/mikkey-clarke
mikko-linnamaki,https://signal.nfx.com/investors/mikko-linnamaki
mikko-silventola,https://signal.nfx.com/investors/mikko-silventola
miko-matsumura,https://signal.nfx.com/investors/miko-matsumura
milan-vojicic,https://signal.nfx.com/investors/milan-vojicic
milena-nikolova,https://signal.nfx.com/investors/milena-nikolova
mili-raina,https://signal.nfx.com/investors/mili-raina
milton-alpern,https://signal.nfx.com/investors/milton-alpern
milun-tesovic,https://signal.nfx.com/investors/milun-tesovic
min-q-kim,https://signal.nfx.com/investors/min-q-kim
min-sik-park,https://signal.nfx.com/investors/min-sik-park
minal-hasan,https://signal.nfx.com/investors/minal-hasan
minch-yo,https://signal.nfx.com/investors/minch-yo
ming-shu,https://signal.nfx.com/investors/ming-shu
minh-ta,https://signal.nfx.com/investors/minh-ta
minhui-chen,https://signal.nfx.com/investors/minhui-chen
minju-park,https://signal.nfx.com/investors/minju-park
minsoo-kim,https://signal.nfx.com/investors/minsoo-kim
mir-faiyaz,https://signal.nfx.com/investors/mir-faiyaz
mircea-pasoi,https://signal.nfx.com/investors/mircea-pasoi
mischa-wetzel,https://signal.nfx.com/investors/mischa-wetzel
misha-gordon-rowe,https://signal.nfx.com/investors/misha-gordon-rowe
mitch-underseth,https://signal.nfx.com/investors/mitch-underseth
mitchell-brunson,https://signal.nfx.com/investors/mitchell-brunson
mitchell-kleinhandler,https://signal.nfx.com/investors/mitchell-kleinhandler
miten-mehta,https://signal.nfx.com/investors/miten-mehta
mitesh-parikh,https://signal.nfx.com/investors/mitesh-parikh
mj-ramachandran,https://signal.nfx.com/investors/mj-ramachandran
mo-islam,https://signal.nfx.com/investors/mo-islam
mo-mostashari,https://signal.nfx.com/investors/mo-mostashari
mohaira-osman,https://signal.nfx.com/investors/mohaira-osman
mohamed-aladdin,https://signal.nfx.com/investors/mohamed-aladdin
mohamed-fahmy,https://signal.nfx.com/investors/mohamed-fahmy
mohamed-hamdy,https://signal.nfx.com/investors/mohamed-hamdy
mohammad-al-wazzan,https://signal.nfx.com/investors/mohammad-al-wazzan
mohammad-hossein-tavangar,https://signal.nfx.com/investors/mohammad-hossein-tavangar
mohammed-almeshekah,https://signal.nfx.com/investors/mohammed-almeshekah
mohammed-amaan-memon,https://signal.nfx.com/investors/mohammed-amaan-memon
mohammed-bashkeel-alkhazraji,https://signal.nfx.com/investors/mohammed-bashkeel-alkhazraji
mohammed-k-alzarah,https://signal.nfx.com/investors/mohammed-k-alzarah
mohammed-lawal,https://signal.nfx.com/investors/mohammed-lawal
mohammed-mirza,https://signal.nfx.com/investors/mohammed-mirza
mohanad-elhartany,https://signal.nfx.com/investors/mohanad-elhartany
mohandas-pai,https://signal.nfx.com/investors/mohandas-pai
mohd-haniff-adnan,https://signal.nfx.com/investors/mohd-haniff-adnan
mohi-zaman,https://signal.nfx.com/investors/mohi-zaman
mohini-kumar,https://signal.nfx.com/investors/mohini-kumar
moksha-kalyanram-abhiramula,https://signal.nfx.com/investors/moksha-kalyanram-abhiramula
molly-o-shea,https://signal.nfx.com/investors/molly-o-shea
momir-amidzic,https://signal.nfx.com/investors/momir-amidzic
mona-el-isa,https://signal.nfx.com/investors/mona-el-isa
mona-elnaggar,https://signal.nfx.com/investors/mona-elnaggar
mona-khan,https://signal.nfx.com/investors/mona-khan
mona-pezeshki,https://signal.nfx.com/investors/mona-pezeshki
monica-black,https://signal.nfx.com/investors/monica-black
monica-desai-weiss-weiss,https://signal.nfx.com/investors/monica-desai-weiss-weiss
monica-lim,https://signal.nfx.com/investors/monica-lim
monica-saggioro-leal,https://signal.nfx.com/investors/monica-saggioro-leal
monique-saulnier,https://signal.nfx.com/investors/monique-saulnier
monty-munford,https://signal.nfx.com/investors/monty-munford
mor-assia,https://signal.nfx.com/investors/mor-assia
moreira-jose-henrique,https://signal.nfx.com/investors/moreira-jose-henrique
morgan-blumberg,https://signal.nfx.com/investors/morgan-blumberg
morgan-defoort,https://signal.nfx.com/investors/morgan-defoort
morgan-flager,https://signal.nfx.com/investors/morgan-flager
moritz-gillmair,https://signal.nfx.com/investors/moritz-gillmair
moritz-kittler,https://signal.nfx.com/investors/moritz-kittler
moritz-schollaehn,https://signal.nfx.com/investors/moritz-schollaehn
mose-cassaro,https://signal.nfx.com/investors/mose-cassaro
moses-adubi,https://signal.nfx.com/investors/moses-adubi
motasim-rahman,https://signal.nfx.com/investors/motasim-rahman
moufeed-kaddoura,https://signal.nfx.com/investors/moufeed-kaddoura
mrinay-nair,https://signal.nfx.com/investors/mrinay-nair
mulenga-agley,https://signal.nfx.com/investors/mulenga-agley
munish-mohit-aggarwal,https://signal.nfx.com/investors/munish-mohit-aggarwal
munish-varma,https://signal.nfx.com/investors/munish-varma
murilo-jovtei,https://signal.nfx.com/investors/murilo-jovtei
murray-markiles,https://signal.nfx.com/investors/murray-markiles
mustafa-kamal,https://signal.nfx.com/investors/mustafa-kamal
myke-naf,https://signal.nfx.com/investors/myke-naf
myles-tang,https://signal.nfx.com/investors/myles-tang
nabil-el-asraoui,https://signal.nfx.com/investors/nabil-el-asraoui
nabil-meralli,https://signal.nfx.com/investors/nabil-meralli
nadav-zafrir,https://signal.nfx.com/investors/nadav-zafrir
nader-khamneipur,https://signal.nfx.com/investors/nader-khamneipur
nader-sabbaghian,https://signal.nfx.com/investors/nader-sabbaghian
nadia-asoyan,https://signal.nfx.com/investors/nadia-asoyan
nadia-putri-tjahyadi,https://signal.nfx.com/investors/nadia-putri-tjahyadi
nadir-tita,https://signal.nfx.com/investors/nadir-tita
naeem-arastu,https://signal.nfx.com/investors/naeem-arastu
nakul-gupta,https://signal.nfx.com/investors/nakul-gupta
nakul-khanna_1,https://signal.nfx.com/investors/nakul-khanna_1
namat-bahram,https://signal.nfx.com/investors/namat-bahram
nami-zarringhalam,https://signal.nfx.com/investors/nami-zarringhalam
namita-raichura,https://signal.nfx.com/investors/namita-raichura
nan-meka,https://signal.nfx.com/investors/nan-meka
nan-zhou_1,https://signal.nfx.com/investors/nan-zhou_1
nancy-tong,https://signal.nfx.com/investors/nancy-tong
nancy-torres,https://signal.nfx.com/investors/nancy-torres
nandita-pai,https://signal.nfx.com/investors/nandita-pai
nanxi-liu,https://signal.nfx.com/investors/nanxi-liu
naofumi-nishi,https://signal.nfx.com/investors/naofumi-nishi
naomi-benenson,https://signal.nfx.com/investors/naomi-benenson
naoshir-vachha,https://signal.nfx.com/investors/naoshir-vachha
naoya-yoshida,https://signal.nfx.com/investors/naoya-yoshida
narayan-ramachandran,https://signal.nfx.com/investors/narayan-ramachandran
narsi-ayyagari,https://signal.nfx.com/investors/narsi-ayyagari
nashilu-mouen-makoua,https://signal.nfx.com/investors/nashilu-mouen-makoua
nasir-qadree,https://signal.nfx.com/investors/nasir-qadree
nasser-al-thani,https://signal.nfx.com/investors/nasser-al-thani
nassim-olive,https://signal.nfx.com/investors/nassim-olive
nat-simons,https://signal.nfx.com/investors/nat-simons
nat-wittayatanaseth,https://signal.nfx.com/investors/nat-wittayatanaseth
natalia-sanchez-vargas,https://signal.nfx.com/investors/natalia-sanchez-vargas
natalie-charney,https://signal.nfx.com/investors/natalie-charney
natalie-milde,https://signal.nfx.com/investors/natalie-milde
natalie-milstein,https://signal.nfx.com/investors/natalie-milstein
natalie-tydeman,https://signal.nfx.com/investors/natalie-tydeman
natalie-vais,https://signal.nfx.com/investors/natalie-vais
natalie-yammine,https://signal.nfx.com/investors/natalie-yammine
nataraj-sindam,https://signal.nfx.com/investors/nataraj-sindam
natasha-jones,https://signal.nfx.com/investors/natasha-jones
natasha-naidoo,https://signal.nfx.com/investors/natasha-naidoo
nate-bosshard,https://signal.nfx.com/investors/nate-bosshard
nate-brim,https://signal.nfx.com/investors/nate-brim
nate-hu,https://signal.nfx.com/investors/nate-hu
nate-redmond,https://signal.nfx.com/investors/nate-redmond
nate-tower,https://signal.nfx.com/investors/nate-tower
nate-yee,https://signal.nfx.com/investors/nate-yee
nathalie-omin,https://signal.nfx.com/investors/nathalie-omin
nathan-benaich,https://signal.nfx.com/investors/nathan-benaich
nathan-davis,https://signal.nfx.com/investors/nathan-davis
nathan-harrell,https://signal.nfx.com/investors/nathan-harrell
nathan-heath_1,https://signal.nfx.com/investors/nathan-heath_1
nathan-lee_1,https://signal.nfx.com/investors/nathan-lee_1
nathan-owen,https://signal.nfx.com/investors/nathan-owen
nathan-sanders,https://signal.nfx.com/investors/nathan-sanders
nathan-tribble,https://signal.nfx.com/investors/nathan-tribble
nathan-yoon,https://signal.nfx.com/investors/nathan-yoon
nathaniel-denby,https://signal.nfx.com/investors/nathaniel-denby
navaneetha-krishnan-sankaraiah,https://signal.nfx.com/investors/navaneetha-krishnan-sankaraiah
naveed-siddiqi,https://signal.nfx.com/investors/naveed-siddiqi
navneet-suman,https://signal.nfx.com/investors/navneet-suman
nayreen-akhtar,https://signal.nfx.com/investors/nayreen-akhtar
nazo-moosa,https://signal.nfx.com/investors/nazo-moosa
nechemia-chemi-peres,https://signal.nfx.com/investors/nechemia-chemi-peres
ned-daoro,https://signal.nfx.com/investors/ned-daoro
nedelcho-spasov,https://signal.nfx.com/investors/nedelcho-spasov
neelesh-satpute,https://signal.nfx.com/investors/neelesh-satpute
neeraj-g,https://signal.nfx.com/investors/neeraj-g
neha-singh,https://signal.nfx.com/investors/neha-singh
neia-ash,https://signal.nfx.com/investors/neia-ash
neil-agarwal_1,https://signal.nfx.com/investors/neil-agarwal_1
neil-cohen_1,https://signal.nfx.com/investors/neil-cohen_1
neil-kapur,https://signal.nfx.com/investors/neil-kapur
neil-mehta,https://signal.nfx.com/investors/neil-mehta
neil-rimer,https://signal.nfx.com/investors/neil-rimer
nellie-levchin,https://signal.nfx.com/investors/nellie-levchin
nelson-perla-ward,https://signal.nfx.com/investors/nelson-perla-ward
nemer-rahal,https://signal.nfx.com/investors/nemer-rahal
nesha-rose,https://signal.nfx.com/investors/nesha-rose
nesrine-ben-ahmed,https://signal.nfx.com/investors/nesrine-ben-ahmed
net-chanakarn-muangmangkhang,https://signal.nfx.com/investors/net-chanakarn-muangmangkhang
netalie-nadivi,https://signal.nfx.com/investors/netalie-nadivi
newsha-ghaeli,https://signal.nfx.com/investors/newsha-ghaeli
nia-castelly,https://signal.nfx.com/investors/nia-castelly
niall-mcevoy,https://signal.nfx.com/investors/niall-mcevoy
niccolo-mussi,https://signal.nfx.com/investors/niccolo-mussi
nicholas-aftimos,https://signal.nfx.com/investors/nicholas-aftimos
nicholas-cavet,https://signal.nfx.com/investors/nicholas-cavet
nicholas-onie,https://signal.nfx.com/investors/nicholas-onie
nicholas-sharp,https://signal.nfx.com/investors/nicholas-sharp
nicholas-sunden-cullberg,https://signal.nfx.com/investors/nicholas-sunden-cullberg
nick-bendell,https://signal.nfx.com/investors/nick-bendell
nick-birnbaum,https://signal.nfx.com/investors/nick-birnbaum
nick-fischer_1,https://signal.nfx.com/investors/nick-fischer_1
nick-goddard,https://signal.nfx.com/investors/nick-goddard
nick-gosen,https://signal.nfx.com/investors/nick-gosen
nick-grouf,https://signal.nfx.com/investors/nick-grouf
nick-huber,https://signal.nfx.com/investors/nick-huber
nick-kazarinoff,https://signal.nfx.com/investors/nick-kazarinoff
nick-kingsbury,https://signal.nfx.com/investors/nick-kingsbury
nick-markola,https://signal.nfx.com/investors/nick-markola
nick-pompeo,https://signal.nfx.com/investors/nick-pompeo
nick-rancis,https://signal.nfx.com/investors/nick-rancis
nick-schoewe,https://signal.nfx.com/investors/nick-schoewe
nick-sweet,https://signal.nfx.com/investors/nick-sweet
nick-tuosto,https://signal.nfx.com/investors/nick-tuosto
nick-winstone,https://signal.nfx.com/investors/nick-winstone
nick-zannis,https://signal.nfx.com/investors/nick-zannis
nicklas-jensen,https://signal.nfx.com/investors/nicklas-jensen
nicolas-berggruen,https://signal.nfx.com/investors/nicolas-berggruen
nicolas-brand,https://signal.nfx.com/investors/nicolas-brand
nicolas-chartier,https://signal.nfx.com/investors/nicolas-chartier
nicolas-delaunay,https://signal.nfx.com/investors/nicolas-delaunay
nicolas-essayan,https://signal.nfx.com/investors/nicolas-essayan
nicolas-pimentel,https://signal.nfx.com/investors/nicolas-pimentel
nicolas-schaufele,https://signal.nfx.com/investors/nicolas-schaufele
nicolas-schmidt-urzua,https://signal.nfx.com/investors/nicolas-schmidt-urzua
nicole-farb,https://signal.nfx.com/investors/nicole-farb
nicole-glaros_1,https://signal.nfx.com/investors/nicole-glaros_1
nicole-roos,https://signal.nfx.com/investors/nicole-roos
nicole-sanchez,https://signal.nfx.com/investors/nicole-sanchez
nicole-schepanek,https://signal.nfx.com/investors/nicole-schepanek
nicole-stanners,https://signal.nfx.com/investors/nicole-stanners
